Participante,Texto,Sentimiento,Palabras,Dia,Mes,Anio
CHRISTIAN ARTURO ZARAGOZA JIMENEZ," Gracias. Buenas tardes a todos. Iniciaremos, como lo hemos hecho siempre, con la parte del panorama internacional.",0.0,17,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"El día de hoy en este panorama internacional, ustedes lo han seguido desde que hemos iniciado el seguimiento de esta enfermedad surgida en China desde diciembre, que surgieron los primeros casos en la ciudad de Wuhan y la provincia de Hubei, al día de hoy tenemos un total de casos confirmados a nivel mundial de 509 mil 164 casos. De los casos confirmados, en los últimos 14 días tenemos 377 mil 205 y una tasa de letalidad global de 4.6.",0.0,80,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"Como ustedes han visto, las regiones de la OMS en su totalidad, las seis regiones, se han visto afectadas en esta parte. También pueden observar claramente cómo ya muchos de los países de todo el mundo están en esta parte, con la transmisión y con la presencia de casos.",0.0,49,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,Todavía podemos observar que en la región del continente africano todavía están algunos países los cuales aún no se han iluminado todavía como debe ser en el tenor con otros países.,0.0,31,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"Si me dan la siguiente, por favor. Este es el panorama que tenemos en nuestro país. El día de hoy tenemos 717 casos confirmados, tenemos un total de dos mil 475 casos sospechosos, un total de tres mil 542 casos negativos y 12 defunciones.",0.0,44,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"Ustedes observarán que de estos dos mil 475 casos sospechosos, son todos estos casos que se encuentran y que están en procesamiento y que tendrán que tener un estatus. Como pueden ver, también tenemos un gran número de casos negativos.",0.0,40,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"Si nosotros observamos nuestro mapa de nuestra querida república mexicana, podrán observar que tiene unos gradientes de concentración en el color y tenemos estos gradientes que van de uno a 50 casos donde tenemos 27 entidades de la república que se encuentran en ese gradiente.",0.0,45,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"Tenemos cuatro entidades que están en el gradiente de 51 a 100 casos donde está el estado de Puebla, el Estado de México, Jalisco y Nuevo León; de 101 a 250 una sola entidad, que es la Ciudad de México, esto tiene que ver también con la densidad poblacional tan grande que tienen estas ciudades y la búsqueda tan intencionada que se está realizando bajo nuestra definición operacional.",0.0,68,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"Este es el corte que se tiene a las 13:00 horas. Como ustedes saben, hemos sido muy enfáticos en el corte que se realiza a las 13:00 horas, donde a través de los canales que tiene la vigilancia epidemiológica, sectorial y a nivel nacional de las 32 entidades federativas envían la información a la Dirección General de Epidemiología y en donde la dirección de información epidemiológica se hace el proceso, el análisis y los elementos para los insumos que ustedes día a día tienen, como es el comunicado técnico diario y la presencia de este mapa.",0.0,96,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"Epidemiológicamente es muy importante que vayamos caracterizando cómo ha sido el comportamiento del virus SARS-CoV-2 y de la enfermedad por COVID-19. Esto es sumamente importante porque estamos conociendo el virus, estamos conociendo como ha sido el comportamiento y es importante para que nosotros tengamos esta comunicación con ustedes de forma efectiva y conozcan.",0.0,53,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"De los 717 casos anteriormente señalados, sabemos que predominio es en los hombres, en cuestión de la atención médica que se realiza y aquí quiero ser muy enfático, el 89 por ciento ha sido en pacientes ambulatorios; y esto es muy digno de destacar, porque son los pacientes, esta parte de pacientes ambulatorios y solamente el 11 por ciento han sido de pacientes hospitalizados.",0.0,64,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"Si nosotros tomamos como nuestro universo a estos pacientes hospitalizados, que son 67 en este momento, podemos identificar que 63 por ciento de estos pacientes están hospitalizados, pero se encuentran estables, que el 30 por ciento de estos pacientes están graves, en la terapia intermedia, puede ser, y los hospitales entubados, en los hospitales el siete por ciento son personas que están entubadas, en este momento son cinco aproximadamente.",0.0,69,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"Partiendo de esto, es muy importante también la atención que se ha requerido por institución y vemos están representadas todas las instituciones y la Secretaría de Salud, el IMSS y los privados concentran el mayor número.",0.0,36,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"Podemos observar en la gráfica de barras cómo se va distribuyendo por grupo de edad. Y aquí es muy importante señalar que muchos de estos casos estén en edades, en grupos de edad productiva de 20 a 24, de 25 a 29, de 30 a 35, de 35 a 39 personas que están económicamente activas. De allí la importancia de todas estas acciones de salud pública focalizadas que se deben de realizar como ‘Quédate en tu casa’, si tienes sintomatología leve, quédate en tu casa y contribuyamos al evento que queremos de achatar nuestra curva epidémica para poder tener acciones.",0.0,100,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"Es muy importante destacar lo siguiente, este es un gran mensaje:",0.0,11,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"Tenemos que ver a la enfermedad por COVID-19 como una enfermedad no centrada en el paciente, sino donde las acciones comunitarias y de salud pública con todas estas acciones anticipatorias que se han realizado de forma conjunta contribuirán de una manera favorable para que en nuestro país trabajemos fuertemente en esta enfermedad.",0.0,52,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"Este es el panorama de las defunciones, tenemos 12, donde el 83 por ciento es en hombres.",0.0,17,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"Las instituciones, el 42 por ciento están registradas en el Instituto Mexicano del Seguro Social, el 26 por ciento de la Secretaría de Salud, 25 por ciento en privados y el 8 por ciento es representado por el Issste en este momento.",0.0,42,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,¿Qué es importante?,0.0,3,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"Estas defunciones tienen comorbilidades, las principales comorbilidades identificadas con este universo de 12 defunciones son obesidad, hipertensión, diabetes, enfermedad pulmonar obstructiva crónica, tabaquismo e insuficiencia renal.",0.0,26,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,Es por eso que en este momento toda la población que tenga alguna comorbilidad identificada es importante que tengamos autocuidado de nosotros si ya tenemos identificados que tengamos control sobre estos padecimientos y que tengamos sobre todo la consciencia en estas acciones de autocuidado.,0.0,44,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"Las defunciones están localizadas en estas siguientes entidades federativas: Ciudad de México tiene cinco, Durango tiene una, Jalisco tiene tres, Michoacán una y San Luis Potosí dos.",0.0,27,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"Si analizamos la distribución por grupo de edad, vemos que están concentradas en los grupos de 55 años de edad en adelante, motivo por el cual siempre se ha enfatizado por el tema del cuidado en estos grupos de edad, para que podamos hacer acciones muy, muy focalizadas.",0.0,48,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"Con esto quiero destacar y quiero ser insistente en que no veamos al COVID centrado en el individuo o en una persona enferma, sino que nos centremos en acciones de salud pública integrales, comunitarias, de promoción de la salud y sobre todo que podamos llegar a través de ustedes y con su apoyo a toda la población mexicana para que ustedes sean nuestros aliados en la medida y en la difusión de todas estas grandes acciones que se están realizando por parte del sector.",0.0,84,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,"Antes de finalizar esta parte para dar paso al doctor Víctor Hugo Borja, quisiera decirles y quisiera comentar y agradecer a todas y a todos, el personal de salud de todo el sector que está trabajando fuertemente en acciones desde lo local, en los hospitales, en la parte administrativa y agradecer también mucho a la Dirección General de Epidemiología por todas las acciones que han realizado en esta parte y que seguiremos realizando en el análisis de este comportamiento, a la Unidad de Inteligencia Epidemiológica y Sanitaria por su monitoreo de los 365 días, las 24 horas, pero muy en especial también a la Dirección de Información Epidemiológica, de la Dirección General de Epidemiología que está constituida por hombres y mujeres mexicanos comprometidos con el país.",0.0,126,27,03,2020
CHRISTIAN ARTURO ZARAGOZA JIMENEZ,Muchas gracias.,0.0,2,27,03,2020
VICTOR HUGO BORJA ABURTO," Gracias, doctor Zaragoza.",0.0,3,27,03,2020
VICTOR HUGO BORJA ABURTO,"Como ustedes pueden ver en este cuadro, todavía predominantemente son casos importados con el 68 por ciento, estos 486 casos confirmados son asociados a viaje y se asocian a estos viajeros que han llegado aquí o a estos casos importados, 177 casos que son el 25 por ciento.",0.0,48,27,03,2020
VICTOR HUGO BORJA ABURTO,"Estos casos son casos que no podríamos evitar en su mayoría y lo importante que mencionaba el doctor Hugo López-Gatell es para pasar de la fase 1 a la fase 2 es la actividad comunitaria, que es la que estamos vigilando, son estas medidas de aislamiento social de quédate en casa, de higiene de manos y de las capacidades como sociedad para responder que pueden disminuir estos casos que se llaman sin antecedentes que son la transmisión comunitaria.",0.0,78,27,03,2020
VICTOR HUGO BORJA ABURTO,"En la gráfica que les mostramos no se muestran cuando identificamos los casos, esa sería por la fecha de registro, la fecha de identificación.",0.0,24,27,03,2020
